name_id,pokemon_id,language,name
0508_zh_hans,0508,zh_hans,长毛狗
0508_zh_hant,0508,zh_hant,長毛狗
0508_en,0508,en,Stoutland
0508_fr,0508,fr,Stoutland
0508_de,0508,de,Bissbark
0508_it,0508,it,Stoutland
0508_es,0508,es,Stoutland
0508_ja,0508,ja,ムーランド
0508_ko,0508,ko,바랜드
0509_zh_hans,0509,zh_hans,扒手猫
0509_zh_hant,0509,zh_hant,扒手貓
0509_en,0509,en,Purrloin
0509_fr,0509,fr,Purrloin
0509_de,0509,de,Felilou
0509_it,0509,it,Purrloin
0509_es,0509,es,Purrloin
0509_ja,0509,ja,チョロネコ
0509_ko,0509,ko,쌔비냥
0510_zh_hans,0510,zh_hans,酷豹
0510_zh_hant,0510,zh_hant,酷豹
0510_en,0510,en,Liepard
0510_fr,0510,fr,Liepard
0510_de,0510,de,Kleoparda
0510_it,0510,it,Liepard
0510_es,0510,es,Liepard
0510_ja,0510,ja,レパルダス
0510_ko,0510,ko,레파르다스
0511_zh_hans,0511,zh_hans,花椰猴
0511_en,0511,en,Pansage
0511_fr,0511,fr,Pansage
0511_zh_hant,0511,zh_hant,花椰猴
0511_de,0511,de,Vegimak
0511_it,0511,it,Pansage
0511_es,0511,es,Pansage
0511_ja,0511,ja,ヤナップ
0511_ko,0511,ko,야나프
0512_zh_hans,0512,zh_hans,花椰猿
0512_en,0512,en,Simisage
0512_fr,0512,fr,Simisage
0512_zh_hant,0512,zh_hant,花椰猿
0512_de,0512,de,Vegichita
0512_it,0512,it,Simisage
0512_es,0512,es,Simisage
0512_ja,0512,ja,ヤナッキー
0512_ko,0512,ko,야나키
0513_zh_hans,0513,zh_hans,爆香猴
0513_en,0513,en,Pansear
0513_fr,0513,fr,Pansear
0513_zh_hant,0513,zh_hant,爆香猴
0513_de,0513,de,Grillmak
0513_it,0513,it,Pansear
0513_es,0513,es,Pansear
0513_ja,0513,ja,バオップ
0513_ko,0513,ko,바오프
0514_zh_hans,0514,zh_hans,爆香猿
0514_en,0514,en,Simisear
0514_fr,0514,fr,Simisear
0514_zh_hant,0514,zh_hant,爆香猿
0514_de,0514,de,Grillchita
0514_it,0514,it,Simisear
0514_es,0514,es,Simisear
0514_ja,0514,ja,バオッキー
0514_ko,0514,ko,바오키
0515_zh_hans,0515,zh_hans,冷水猴
0515_en,0515,en,Panpour
0515_fr,0515,fr,Panpour
0515_zh_hant,0515,zh_hant,冷水猴
0515_de,0515,de,Sodamak
0515_it,0515,it,Panpour
0515_es,0515,es,Panpour
0515_ja,0515,ja,ヒヤップ
0515_ko,0515,ko,앗차프
0516_zh_hans,0516,zh_hans,冷水猿
0516_en,0516,en,Simipour
0516_fr,0516,fr,Simipour
0516_zh_hant,0516,zh_hant,冷水猿
0516_de,0516,de,Sodachita
0516_it,0516,it,Simipour
0516_es,0516,es,Simipour
0516_ja,0516,ja,ヒヤッキー
0516_ko,0516,ko,앗차키
0517_zh_hans,0517,zh_hans,食梦梦
0517_en,0517,en,Munna
0517_fr,0517,fr,Munna
0517_zh_hant,0517,zh_hant,食夢夢
0517_de,0517,de,Somniam
0517_it,0517,it,Munna
0517_es,0517,es,Munna
0517_ja,0517,ja,ムンナ
0517_ko,0517,ko,몽나
0518_zh_hans,0518,zh_hans,梦梦蚀
0518_zh_hant,0518,zh_hant,夢夢蝕
0518_en,0518,en,Musharna
0518_fr,0518,fr,Musharna
0518_de,0518,de,Somnivora
0518_it,0518,it,Musharna
0518_es,0518,es,Musharna
0518_ja,0518,ja,ムシャーナ
0518_ko,0518,ko,몽얌나
0519_zh_hans,0519,zh_hans,豆豆鸽
0519_zh_hant,0519,zh_hant,豆豆鴿
0519_en,0519,en,Pidove
0519_fr,0519,fr,Pidove
0519_de,0519,de,Dusselgurr
0519_it,0519,it,Pidove
0519_es,0519,es,Pidove
0519_ja,0519,ja,マメパト
0519_ko,0519,ko,콩둘기
0520_zh_hans,0520,zh_hans,咕咕鸽
0520_zh_hant,0520,zh_hant,咕咕鴿
0520_en,0520,en,Tranquill
0520_fr,0520,fr,Tranquill
0520_de,0520,de,Navitaub
0520_it,0520,it,Tranquill
0520_es,0520,es,Tranquill
0520_ja,0520,ja,ハトーボー
0520_ko,0520,ko,유토브
0521_zh_hans,0521,zh_hans,高傲雉鸡
0521_zh_hant,0521,zh_hant,高傲雉雞
0521_en,0521,en,Unfezant
0521_fr,0521,fr,Unfezant
0521_de,0521,de,Fasasnob
0521_it,0521,it,Unfezant
0521_es,0521,es,Unfezant
0521_ja,0521,ja,ケンホロウ
0521_ko,0521,ko,켄호로우
0522_zh_hans,0522,zh_hans,斑斑马
0522_zh_hant,0522,zh_hant,斑斑馬
0522_en,0522,en,Blitzle
0522_fr,0522,fr,Blitzle
0522_de,0522,de,Elezeba
0522_it,0522,it,Blitzle
0522_es,0522,es,Blitzle
0522_ja,0522,ja,シママ
0522_ko,0522,ko,줄뮤마
0523_zh_hans,0523,zh_hans,雷电斑马
0523_zh_hant,0523,zh_hant,雷電斑馬
0523_en,0523,en,Zebstrika
0523_fr,0523,fr,Zebstrika
0523_de,0523,de,Zebritz
0523_it,0523,it,Zebstrika
0523_es,0523,es,Zebstrika
0523_ja,0523,ja,ゼブライカ
0523_ko,0523,ko,제브라이카
0524_zh_hans,0524,zh_hans,石丸子
0524_zh_hant,0524,zh_hant,石丸子
0524_en,0524,en,Roggenrola
0524_fr,0524,fr,Roggenrola
0524_de,0524,de,Kiesling
0524_it,0524,it,Roggenrola
0524_es,0524,es,Roggenrola
0524_ja,0524,ja,ダンゴロ
0524_ko,0524,ko,단굴
0525_zh_hans,0525,zh_hans,地幔岩
0525_zh_hant,0525,zh_hant,地幔岩
0525_en,0525,en,Boldore
0525_fr,0525,fr,Boldore
0525_de,0525,de,Sedimantur
0525_it,0525,it,Boldore
0525_es,0525,es,Boldore
0525_ja,0525,ja,ガントル
0525_ko,0525,ko,암트르
0526_zh_hans,0526,zh_hans,庞岩怪
0526_zh_hant,0526,zh_hant,龐岩怪
0526_en,0526,en,Gigalith
0526_fr,0526,fr,Gigalith
0526_de,0526,de,Brockoloss
0526_it,0526,it,Gigalith
0526_es,0526,es,Gigalith
0526_ja,0526,ja,ギガイアス
0526_ko,0526,ko,기가이어스
0527_zh_hans,0527,zh_hans,滚滚蝙蝠
0527_zh_hant,0527,zh_hant,滾滾蝙蝠
0527_en,0527,en,Woobat
0527_fr,0527,fr,Woobat
0527_de,0527,de,Fleknoil
0527_it,0527,it,Woobat
0527_es,0527,es,Woobat
0527_ja,0527,ja,コロモリ
0527_ko,0527,ko,또르박쥐
0528_zh_hans,0528,zh_hans,心蝙蝠
0528_zh_hant,0528,zh_hant,心蝙蝠
0528_en,0528,en,Swoobat
0528_fr,0528,fr,Swoobat
0528_de,0528,de,Fletiamo
0528_it,0528,it,Swoobat
0528_es,0528,es,Swoobat
0528_ja,0528,ja,ココロモリ
0528_ko,0528,ko,맘박쥐
0529_zh_hans,0529,zh_hans,螺钉地鼠
0529_zh_hant,0529,zh_hant,螺釘地鼠
0529_en,0529,en,Drilbur
0529_fr,0529,fr,Drilbur
0529_de,0529,de,Rotomurf
0529_it,0529,it,Drilbur
0529_es,0529,es,Drilbur
0529_ja,0529,ja,モグリュー
0529_ko,0529,ko,두더류
0530_zh_hans,0530,zh_hans,龙头地鼠
0530_zh_hant,0530,zh_hant,龍頭地鼠
0530_en,0530,en,Excadrill
0530_fr,0530,fr,Excadrill
0530_de,0530,de,Stalobor
0530_it,0530,it,Excadrill
0530_es,0530,es,Excadrill
0530_ja,0530,ja,ドリュウズ
0530_ko,0530,ko,몰드류
0531_zh_hans,0531,zh_hans,差不多娃娃
0531_zh_hant,0531,zh_hant,差不多娃娃
0531_en,0531,en,Audino
0531_fr,0531,fr,Audino
0531_de,0531,de,Ohrdoch
0531_it,0531,it,Audino
0531_es,0531,es,Audino
0531_ja,0531,ja,タブンネ
0531_ko,0531,ko,다부니
0532_zh_hans,0532,zh_hans,搬运小匠
0532_zh_hant,0532,zh_hant,搬運小匠
0532_en,0532,en,Timburr
0532_fr,0532,fr,Timburr
0532_de,0532,de,Praktibalk
0532_it,0532,it,Timburr
0532_es,0532,es,Timburr
0532_ja,0532,ja,ドッコラー
0532_ko,0532,ko,으랏차
0533_zh_hans,0533,zh_hans,铁骨土人
0533_zh_hant,0533,zh_hant,鐵骨土人
0533_en,0533,en,Gurdurr
0533_fr,0533,fr,Gurdurr
0533_de,0533,de,Strepoli
0533_it,0533,it,Gurdurr
0533_es,0533,es,Gurdurr
0533_ja,0533,ja,ドテッコツ
0533_ko,0533,ko,토쇠골
0534_zh_hans,0534,zh_hans,修建老匠
0534_zh_hant,0534,zh_hant,修建老匠
0534_en,0534,en,Conkeldurr
0534_fr,0534,fr,Conkeldurr
0534_de,0534,de,Meistagrif
0534_it,0534,it,Conkeldurr
0534_es,0534,es,Conkeldurr
0534_ja,0534,ja,ローブシン
0534_ko,0534,ko,노보청
0535_zh_hans,0535,zh_hans,圆蝌蚪
0535_zh_hant,0535,zh_hant,圓蝌蚪
0535_en,0535,en,Tympole
0535_fr,0535,fr,Tympole
0535_de,0535,de,Schallquap
0535_it,0535,it,Tympole
0535_es,0535,es,Tympole
0535_ja,0535,ja,オタマロ
0535_ko,0535,ko,동챙이
0536_zh_hans,0536,zh_hans,蓝蟾蜍
0536_zh_hant,0536,zh_hant,藍蟾蜍
0536_en,0536,en,Palpitoad
0536_fr,0536,fr,Palpitoad
0536_de,0536,de,Mebrana
0536_it,0536,it,Palpitoad
0536_es,0536,es,Palpitoad
0536_ja,0536,ja,ガマガル
0536_ko,0536,ko,두빅굴
0537_zh_hans,0537,zh_hans,蟾蜍王
0537_zh_hant,0537,zh_hant,蟾蜍王
0537_en,0537,en,Seismitoad
0537_fr,0537,fr,Seismitoad
0537_de,0537,de,Branawarz
0537_it,0537,it,Seismitoad
0537_es,0537,es,Seismitoad
0537_ja,0537,ja,ガマゲロゲ
0537_ko,0537,ko,두빅굴
0538_zh_hans,0538,zh_hans,投摔鬼
0538_zh_hant,0538,zh_hant,投摔鬼
0538_en,0538,en,Throh
0538_fr,0538,fr,Throh
0538_de,0538,de,Jiutesto
0538_it,0538,it,Throh
0538_es,0538,es,Throh
0538_ja,0538,ja,ナゲキ
0538_ko,0538,ko,던지미
0539_zh_hans,0539,zh_hans,打击鬼
0539_zh_hant,0539,zh_hant,打擊鬼
0539_en,0539,en,Sawk
0539_fr,0539,fr,Sawk
0539_de,0539,de,Karadonis
0539_it,0539,it,Sawk
0539_es,0539,es,Sawk
0539_ja,0539,ja,ダゲキ
0539_ko,0539,ko,타격귀
0540_zh_hans,0540,zh_hans,虫宝包
0540_zh_hant,0540,zh_hant,蟲寶包
0540_en,0540,en,Sewaddle
0540_fr,0540,fr,Sewaddle
0540_de,0540,de,Strawickl
0540_it,0540,it,Sewaddle
0540_es,0540,es,Sewaddle
0540_ja,0540,ja,クルミル
0540_ko,0540,ko,두르보
0541_zh_hans,0541,zh_hans,宝包茧
0541_zh_hant,0541,zh_hant,寶包繭
0541_en,0541,en,Swadloon
0541_fr,0541,fr,Swadloon
0541_de,0541,de,Folikon
0541_it,0541,it,Swadloon
0541_es,0541,es,Swadloon
0541_ja,0541,ja,クルマユ
0541_ko,0541,ko,두르쿤
0542_zh_hans,0542,zh_hans,保姆虫
0542_zh_hant,0542,zh_hant,保母蟲
0542_en,0542,en,Leavanny
0542_fr,0542,fr,Leavanny
0542_de,0542,de,Matrifol
0542_it,0542,it,Leavanny
0542_es,0542,es,Leavanny
0542_ja,0542,ja,ハハコモリ
0542_ko,0542,ko,모아머
0543_zh_hans,0543,zh_hans,百足蜈蚣
0543_zh_hant,0543,zh_hant,百足蜈蚣
0543_en,0543,en,Venipede
0543_fr,0543,fr,Venipede
0543_de,0543,de,Toxiped
0543_it,0543,it,Venipede
0543_es,0543,es,Venipede
0543_ja,0543,ja,フシデ
0543_ko,0543,ko,마디네
0544_zh_hans,0544,zh_hans,车轮球
0544_en,0544,en,휠구 Hwilgu
0544_fr,0544,fr,휠구 Hwilgu
0544_zh_hant,0544,zh_hant,車輪毬
0544_de,0544,de,Rollum
0544_it,0544,it,Whirlipede
0544_es,0544,es,Whirlipede
0544_ja,0544,ja,ホイーガ
0544_ko,0544,ko,휠구
0545_zh_hans,0545,zh_hans,蜈蚣王
0545_zh_hant,0545,zh_hant,蜈蚣王
0545_en,0545,en,Scolipede
0545_fr,0545,fr,Scolipede
0545_de,0545,de,Cerapendra
0545_it,0545,it,Scolipede
0545_es,0545,es,Scolipede
0545_ja,0545,ja,ペンドラー
0545_ko,0545,ko,펜드라
0546_zh_hans,0546,zh_hans,木棉球
0546_zh_hant,0546,zh_hant,木棉球
0546_en,0546,en,Cottonee
0546_fr,0546,fr,Cottonee
0546_de,0546,de,Waumboll
0546_it,0546,it,Cottonee
0546_es,0546,es,Cottonee
0546_ja,0546,ja,モンメン
0546_ko,0546,ko,소미안
0547_zh_hans,0547,zh_hans,风妖精
0547_en,0547,en,Whimsicott
0547_fr,0547,fr,Whimsicott
0547_zh_hant,0547,zh_hant,風妖精
0547_de,0547,de,Elfun
0547_it,0547,it,Whimsicott
0547_es,0547,es,Whimsicott
0547_ja,0547,ja,エルフーン
0547_ko,0547,ko,엘풍
0548_zh_hans,0548,zh_hans,百合根娃娃
0548_zh_hant,0548,zh_hant,百合根娃娃
0548_en,0548,en,Petilil
0548_fr,0548,fr,Petilil
0548_de,0548,de,Lilminip
0548_it,0548,it,Petilil
0548_es,0548,es,Petilil
0548_ja,0548,ja,チュリネ
0548_ko,0548,ko,치릴리
0549_zh_hans,0549,zh_hans,裙儿小姐
0549_zh_hant,0549,zh_hant,裙兒小姐
0549_en,0549,en,Lilligant
0549_fr,0549,fr,Lilligant
0549_de,0549,de,Dressella
0549_it,0549,it,Lilligant
0549_es,0549,es,Lilligant
0549_ja,0549,ja,ドレディア
0549_ko,0549,ko,드레디어
0550_zh_hans,0550,zh_hans,野蛮鲈鱼
0550_zh_hant,0550,zh_hant,野蠻鱸魚
0550_en,0550,en,배쓰나이 Bae'sseuna'i
0550_fr,0550,fr,배쓰나이 Bae'sseuna'i
0550_de,0550,de,Barschuft
0550_it,0550,it,Basculin
0550_es,0550,es,Basculin
0550_ja,0550,ja,バスラオ
0550_ko,0550,ko,배쓰나이
0551_zh_hans,0551,zh_hans,黑眼鳄
0551_zh_hant,0551,zh_hant,黑眼鱷
0551_en,0551,en,Sandile
0551_fr,0551,fr,Sandile
0551_de,0551,de,Ganovil
0551_it,0551,it,Sandile
0551_es,0551,es,Sandile
0551_ja,0551,ja,メグロコ
0551_ko,0551,ko,깜눈크
0552_zh_hans,0552,zh_hans,混混鳄
0552_zh_hant,0552,zh_hant,混混鱷
0552_en,0552,en,Krokorok
0552_fr,0552,fr,Krokorok
0552_de,0552,de,Rokkaiman
0552_it,0552,it,Krokorok
0552_es,0552,es,Krokorok
0552_ja,0552,ja,ワルビル
0552_ko,0552,ko,악비르
0553_zh_hans,0553,zh_hans,流氓鳄
0553_zh_hant,0553,zh_hant,流氓鱷
0553_en,0553,en,Krookodile
0553_fr,0553,fr,Krookodile
0553_de,0553,de,Rabigator
0553_it,0553,it,Krookodile
0553_es,0553,es,Krookodile
0553_ja,0553,ja,ワルビアル
0553_ko,0553,ko,악비아르
0554_zh_hans,0554,zh_hans,火红不倒翁
0554_zh_hant,0554,zh_hant,火紅不倒翁
0554_en,0554,en,Darumaka
0554_fr,0554,fr,Darumaka
0554_de,0554,de,Flampion
0554_it,0554,it,Darumaka
0554_es,0554,es,Darumaka
0554_ja,0554,ja,ダルマッカ
0554_ko,0554,ko,달막화
0555_zh_hans,0555,zh_hans,达摩狒狒
0555_zh_hant,0555,zh_hant,達摩狒狒
0555_en,0555,en,Darmanitan
0555_fr,0555,fr,Darmanitan
0555_de,0555,de,Flampivian
0555_it,0555,it,Darmanitan
0555_es,0555,es,Darmanitan
0555_ja,0555,ja,ヒヒダルマ
0555_ko,0555,ko,불비달마
0556_zh_hans,0556,zh_hans,沙铃仙人掌
0556_zh_hant,0556,zh_hant,沙鈴仙人掌
0556_en,0556,en,Maractus
0556_fr,0556,fr,Maractus
0556_de,0556,de,Maracamba
0556_it,0556,it,Maractus
0556_es,0556,es,Maractus
0556_ja,0556,ja,マラカッチ
0556_ko,0556,ko,마라카치
0557_zh_hans,0557,zh_hans,石居蟹
0557_zh_hant,0557,zh_hant,石居蟹
0557_en,0557,en,Dwebble
0557_fr,0557,fr,Dwebble
0557_de,0557,de,Lithomith
0557_it,0557,it,Dwebble
0557_es,0557,es,Dwebble
0557_ja,0557,ja,イシズマイ
0557_ko,0557,ko,돌살이
0558_zh_hans,0558,zh_hans,岩殿居蟹
0558_en,0558,en,Crustle
0558_fr,0558,fr,Crustle
0558_zh_hant,0558,zh_hant,岩殿居蟹
0558_de,0558,de,Castellith
0558_it,0558,it,Crustle
0558_es,0558,es,Crustle
0558_ja,0558,ja,イワパレス
0558_ko,0558,ko,암팰리스
0559_zh_hans,0559,zh_hans,滑滑小子
0559_zh_hant,0559,zh_hant,滑滑小子
0559_en,0559,en,Scraggy
0559_fr,0559,fr,Scraggy
0559_de,0559,de,Zurrokex
0559_it,0559,it,Scraggy
0559_es,0559,es,Scraggy
0559_ja,0559,ja,ズルッグ
0559_ko,0559,ko,곤율랭
0560_zh_hans,0560,zh_hans,头巾混混
0560_zh_hant,0560,zh_hant,頭巾混混
0560_en,0560,en,Scrafty
0560_fr,0560,fr,Scrafty
0560_de,0560,de,Irokex
0560_it,0560,it,Scrafty
0560_es,0560,es,Scrafty
0560_ja,0560,ja,ズルズキン
0560_ko,0560,ko,곤율거니
0561_zh_hans,0561,zh_hans,象征鸟
0561_zh_hant,0561,zh_hant,象徵鳥
0561_en,0561,en,Sigilyph
0561_fr,0561,fr,Sigilyph
0561_de,0561,de,Symvolara
0561_it,0561,it,Sigilyph
0561_es,0561,es,Sigilyph
0561_ja,0561,ja,シンボラー
0561_ko,0561,ko,심보러
0562_zh_hans,0562,zh_hans,哭哭面具
0562_en,0562,en,Yamask
0562_fr,0562,fr,Yamask
0562_zh_hant,0562,zh_hant,哭哭面具
0562_de,0562,de,Makabaja
0562_it,0562,it,Yamask
0562_es,0562,es,Yamask
0562_ja,0562,ja,デスマス
0562_ko,0562,ko,데스마스
0563_zh_hans,0563,zh_hans,死神棺
0563_en,0563,en,Cofagrigus
0563_fr,0563,fr,Cofagrigus
0563_zh_hant,0563,zh_hant,死神棺
0563_de,0563,de,Echnatoll
0563_it,0563,it,Cofagrigus
0563_es,0563,es,Cofagrigus
0563_ja,0563,ja,デスカーン
0563_ko,0563,ko,데스니칸
0564_zh_hans,0564,zh_hans,原盖海龟
0564_zh_hant,0564,zh_hant,原蓋海龜
0564_en,0564,en,Tirtouga
0564_fr,0564,fr,Tirtouga
0564_de,0564,de,Galapaflos
0564_it,0564,it,Tirtouga
0564_es,0564,es,Tirtouga
0564_ja,0564,ja,プロトーガ
0564_ko,0564,ko,프로토가
0565_zh_hans,0565,zh_hans,肋骨海龟
0565_zh_hant,0565,zh_hant,肋骨海龜
0565_en,0565,en,Carracosta
0565_fr,0565,fr,Carracosta
0565_de,0565,de,Karippas
0565_it,0565,it,Carracosta
0565_es,0565,es,Carracosta
0565_ja,0565,ja,アバゴーラ
0565_ko,0565,ko,늑골라
0566_zh_hans,0566,zh_hans,始祖小鸟
0566_zh_hant,0566,zh_hant,始祖小鳥
0566_en,0566,en,Archen
0566_fr,0566,fr,Archen
0566_de,0566,de,Flapteryx
0566_it,0566,it,Archen
0566_es,0566,es,Archen
0566_ja,0566,ja,アーケン
0566_ko,0566,ko,아켄
0567_zh_hans,0567,zh_hans,始祖大鸟
0567_zh_hant,0567,zh_hant,始祖大鳥
0567_en,0567,en,Archeops
0567_fr,0567,fr,Archeops
0567_de,0567,de,Aeropteryx
0567_it,0567,it,Archeops
0567_es,0567,es,Archeops
0567_ja,0567,ja,アーケオス
0567_ko,0567,ko,아케오스
0568_zh_hans,0568,zh_hans,破破袋
0568_zh_hant,0568,zh_hant,破破袋
0568_en,0568,en,Trubbish
0568_fr,0568,fr,Trubbish
0568_de,0568,de,Unratütox
0568_it,0568,it,Trubbish
0568_es,0568,es,Trubbish
0568_ja,0568,ja,ヤブクロン
0568_ko,0568,ko,깨봉이
0569_zh_hans,0569,zh_hans,灰尘山
0569_zh_hant,0569,zh_hant,灰塵山
0569_en,0569,en,Garbodor
0569_fr,0569,fr,Garbodor
0569_de,0569,de,Deponitox
0569_it,0569,it,Garbodor
0569_es,0569,es,Garbodor
0569_ja,0569,ja,ダストダス
0569_ko,0569,ko,더스트나
0570_zh_hans,0570,zh_hans,索罗亚
0570_zh_hant,0570,zh_hant,索羅亞
0570_en,0570,en,Zorua
0570_fr,0570,fr,Zorua
0570_de,0570,de,Zorua
0570_it,0570,it,Zorua
0570_es,0570,es,Zorua
0570_ja,0570,ja,ゾロア
0570_ko,0570,ko,조로아
0571_zh_hans,0571,zh_hans,索罗亚克
0571_zh_hant,0571,zh_hant,索羅亞克
0571_en,0571,en,Zoroark
0571_fr,0571,fr,Zoroark
0571_de,0571,de,Zoroark
0571_it,0571,it,Zoroark
0571_es,0571,es,Zoroark
0571_ja,0571,ja,ゾロアーク
0571_ko,0571,ko,조로아크
0572_zh_hans,0572,zh_hans,泡沫栗鼠
0572_zh_hant,0572,zh_hant,泡沫栗鼠
0572_en,0572,en,Mincci
0572_fr,0572,fr,Mincci
0572_de,0572,de,Picochilla
0572_it,0572,it,Mincci
0572_es,0572,es,Mincci
0572_ja,0572,ja,チラーミィ
0572_ko,0572,ko,치라미
0573_zh_hans,0573,zh_hans,奇诺栗鼠
0573_zh_hant,0573,zh_hant,奇諾栗鼠
0573_en,0573,en,Cinccino
0573_fr,0573,fr,Cinccino
0573_de,0573,de,Chillabell
0573_it,0573,it,Cinccino
0573_es,0573,es,Cinccino
0573_ja,0573,ja,チラチーノ
0573_ko,0573,ko,치라치노
0574_zh_hans,0574,zh_hans,哥德宝宝
0574_zh_hant,0574,zh_hant,哥德寶寶
0574_en,0574,en,Gothita
0574_fr,0574,fr,Gothita
0574_de,0574,de,Mollimorba
0574_it,0574,it,Gothita
0574_es,0574,es,Gothita
0574_ja,0574,ja,ゴチム
0574_ko,0574,ko,고디탱
0575_zh_hans,0575,zh_hans,哥德小童
0575_zh_hant,0575,zh_hant,哥德小童
0575_en,0575,en,Gothorita
0575_fr,0575,fr,Gothorita
0575_de,0575,de,Hypnomorba
0575_it,0575,it,Gothorita
0575_es,0575,es,Gothorita
0575_ja,0575,ja,ゴチミル
0575_ko,0575,ko,고디보미
0576_zh_hans,0576,zh_hans,哥德小姐
0576_zh_hant,0576,zh_hant,哥德小姐
0576_en,0576,en,Gothitelle
0576_fr,0576,fr,Gothitelle
0576_de,0576,de,Morbitesse
0576_it,0576,it,Gothitelle
0576_es,0576,es,Gothitelle
0576_ja,0576,ja,ゴチルゼル
0576_ko,0576,ko,고디모아젤
0577_zh_hans,0577,zh_hans,单卵细胞球
0577_zh_hant,0577,zh_hant,單卵細胞球
0577_en,0577,en,Solosis
0577_fr,0577,fr,Solosis
0577_de,0577,de,Monozyto
0577_it,0577,it,Solosis
0577_es,0577,es,Solosis
0577_ja,0577,ja,ユニラン
0577_ko,0577,ko,유니란
0578_zh_hans,0578,zh_hans,双卵细胞球
0578_zh_hant,0578,zh_hant,雙卵細胞球
0578_en,0578,en,Duosion
0578_fr,0578,fr,Duosion
0578_de,0578,de,Mitodos
0578_it,0578,it,Duosion
0578_es,0578,es,Duosion
0578_ja,0578,ja,ダブラン
0578_ko,0578,ko,듀란
0579_zh_hans,0579,zh_hans,人造细胞卵
0579_zh_hant,0579,zh_hant,人造細胞卵
0579_en,0579,en,Reuniclus
0579_fr,0579,fr,Reuniclus
0579_de,0579,de,Zytomega
0579_it,0579,it,Reuniclus
0579_es,0579,es,Reuniclus
0579_ja,0579,ja,ランクルス
0579_ko,0579,ko,란쿨루스
0580_zh_hans,0580,zh_hans,鸭宝宝
0580_zh_hant,0580,zh_hant,鴨寶寶
0580_en,0580,en,Ducklett
0580_fr,0580,fr,Ducklett
0580_de,0580,de,Piccolente
0580_it,0580,it,Ducklett
0580_es,0580,es,Ducklett
0580_ja,0580,ja,コアルヒー
0580_ko,0580,ko,꼬지보리
0581_zh_hans,0581,zh_hans,舞天鹅
0581_zh_hant,0581,zh_hant,舞天鵝
0581_en,0581,en,Swanna
0581_fr,0581,fr,Swanna
0581_de,0581,de,Swaroness
0581_it,0581,it,Swanna
0581_es,0581,es,Swanna
0581_ja,0581,ja,スワンナ
0581_ko,0581,ko,스완나
0582_zh_hans,0582,zh_hans,迷你冰
0582_zh_hant,0582,zh_hant,迷你冰
0582_en,0582,en,Vanillite
0582_fr,0582,fr,Vanillite
0582_de,0582,de,Gelatini
0582_it,0582,it,Vanillite
0582_es,0582,es,Vanillite
0582_ja,0582,ja,バニプッチ
0582_ko,0582,ko,바닐프티
0583_zh_hans,0583,zh_hans,多多冰
0583_zh_hant,0583,zh_hant,多多冰
0583_en,0583,en,Vanillish
0583_fr,0583,fr,Vanillish
0583_de,0583,de,Gelatroppo
0583_it,0583,it,Vanillish
0583_es,0583,es,Vanillish
0583_ja,0583,ja,バニリッチ
0583_ko,0583,ko,바닐리치
0584_zh_hans,0584,zh_hans,双倍多多冰
0584_zh_hant,0584,zh_hant,雙倍多多冰
0584_en,0584,en,Vanilluxe
0584_fr,0584,fr,Vanilluxe
0584_de,0584,de,Gelatwi
0584_it,0584,it,Vanilluxe
0584_es,0584,es,Vanilluxe
0584_ja,0584,ja,バイバニラ
0584_ko,0584,ko,배바닐라
0585_zh_hans,0585,zh_hans,四季鹿
0585_zh_hant,0585,zh_hant,四季鹿
0585_en,0585,en,Deerling
0585_fr,0585,fr,Deerling
0585_de,0585,de,Sesokitz
0585_it,0585,it,Deerling
0585_es,0585,es,Deerling
0585_ja,0585,ja,シキジカ
0585_ko,0585,ko,사철록
0586_zh_hans,0586,zh_hans,萌芽鹿
0586_zh_hant,0586,zh_hant,萌芽鹿
0586_en,0586,en,Sawsbuck
0586_fr,0586,fr,Sawsbuck
0586_de,0586,de,Kronjuwild
0586_it,0586,it,Sawsbuck
0586_es,0586,es,Sawsbuck
0586_ja,0586,ja,メブキジカ
0586_ko,0586,ko,바라철록
0587_zh_hans,0587,zh_hans,电飞鼠
0587_zh_hant,0587,zh_hant,電飛鼠
0587_en,0587,en,Emolga
0587_fr,0587,fr,Emolga
0587_de,0587,de,Emolga
0587_it,0587,it,Emolga
0587_es,0587,es,Emolga
0587_ja,0587,ja,エモンガ
0587_ko,0587,ko,에몽가
0588_zh_hans,0588,zh_hans,盖盖虫
0588_zh_hant,0588,zh_hant,蓋蓋蟲
0588_en,0588,en,Karrablast
0588_fr,0588,fr,Karrablast
0588_de,0588,de,Laukaps
0588_it,0588,it,Karrablast
0588_es,0588,es,Karrablast
0588_ja,0588,ja,カブルモ
0588_ko,0588,ko,딱정곤
0589_zh_hans,0589,zh_hans,骑士蜗牛
0589_zh_hant,0589,zh_hant,騎士蝸牛
0589_en,0589,en,Escavalier
0589_fr,0589,fr,Escavalier
0589_de,0589,de,Cavalanzas
0589_it,0589,it,Escavalier
0589_es,0589,es,Escavalier
0589_ja,0589,ja,シュバルゴ
0589_ko,0589,ko,슈바르고
0590_zh_hans,0590,zh_hans,哎呀球菇
0590_zh_hant,0590,zh_hant,哎呀球菇
0590_en,0590,en,Foongus
0590_fr,0590,fr,Foongus
0590_de,0590,de,Tarnpignon
0590_it,0590,it,Foongus
0590_es,0590,es,Foongus
0590_ja,0590,ja,タマゲタケ
0590_ko,0590,ko,깜놀버슬
