evolution_id,pokemon_id,stage,name,text,image,from_pokemon,form_name
0474_0_1,0474,1阶进化,多边兽2型,携带升级数据连接交换,233Porygon2_Dream.png,多边兽,
0474_0_2,0474,2阶进化,多边兽乙型,携带可疑补丁连接交换,474Porygon-Z_Dream.png,多边兽2型,
0475_0_0,0475,未进化,拉鲁拉丝,,280Ralts_Dream.png,,
0475_0_1,0475,1阶进化,奇鲁莉安,等级20以上,281Kirlia_Dream.png,拉鲁拉丝,
0475_0_2,0475,2阶进化,艾路雷朵,使用觉醒之石（雄性）,475Gallade_Dream.png,奇鲁莉安,
0476_0_0,0476,未进化,朝北鼻,,299Nosepass_Dream.png,,
0476_0_1,0476,1阶进化,大朝北鼻,来到特殊磁场附近提升等级,476Probopass_Dream.png,朝北鼻,
0477_0_0,0477,未进化,夜巡灵,,355Duskull_Dream.png,,
0477_0_1,0477,1阶进化,彷徨夜灵,等级37以上,356Dusclops_Dream.png,夜巡灵,
0477_0_2,0477,2阶进化,黑夜魔灵,携带灵界之布连接交换,477Dusknoir_Dream.png,彷徨夜灵,
0478_0_0,0478,未进化,雪童子,,361Snorunt_Dream.png,,
0478_0_1,0478,1阶进化,雪妖女,使用觉醒之石（雌性）,478Froslass_Dream.png,雪童子,
0479_0_0,0479,不进化,洛托姆,,479Rotom_Dream.png,,
0480_0_0,0480,不进化,由克希,,480Uxie_Dream.png,,
0481_0_0,0481,不进化,艾姆利多,,481Mesprit_Dream.png,,
0482_0_0,0482,不进化,亚克诺姆,,482Azelf_Dream.png,,
0483_0_0,0483,不进化,帝牙卢卡,,483Dialga_Dream.png,,
0484_0_0,0484,不进化,帕路奇亚,,484Palkia_Dream.png,,
0485_0_0,0485,不进化,席多蓝恩,,485Heatran_Dream.png,,
0486_0_0,0486,不进化,雷吉奇卡斯,,486Regigigas_Dream.png,,
0487_0_0,0487,不进化,骑拉帝纳,,487Giratina_Dream.png,,
0488_0_0,0488,不进化,克雷色利亚,,488Cresselia_Dream.png,,
0489_0_0,0489,未进化,霏欧纳,,489Phione_Dream.png,,
0489_0_1,0489,亲代,玛纳霏,"无进化方式
←和百变怪生蛋",490Manaphy_Dream.png,霏欧纳,
0490_0_0,0490,未进化,霏欧纳,,489Phione_Dream.png,,
0490_0_1,0490,亲代,玛纳霏,"无进化方式
←和百变怪生蛋",490Manaphy_Dream.png,霏欧纳,
0491_0_0,0491,不进化,达克莱伊,,491Darkrai_Dream.png,,
0492_0_0,0492,不进化,谢米,,492Shaymin_Dream.png,,
0493_0_0,0493,不进化,阿尔宙斯,,493Arceus_Dream.png,,
0494_0_0,0494,不进化,比克提尼,,494Victini_Dream.png,,
0495_0_0,0495,未进化,藤藤蛇,,495Snivy_Dream.png,,
0495_0_1,0495,1阶进化,青藤蛇,等级17以上,496Servine_Dream.png,藤藤蛇,
0495_0_2,0495,2阶进化,君主蛇,等级36以上,497Serperior_Dream.png,青藤蛇,
0496_0_0,0496,未进化,藤藤蛇,,495Snivy_Dream.png,,
0496_0_1,0496,1阶进化,青藤蛇,等级17以上,496Servine_Dream.png,藤藤蛇,
0496_0_2,0496,2阶进化,君主蛇,等级36以上,497Serperior_Dream.png,青藤蛇,
0497_0_0,0497,未进化,藤藤蛇,,495Snivy_Dream.png,,
0497_0_1,0497,1阶进化,青藤蛇,等级17以上,496Servine_Dream.png,藤藤蛇,
0497_0_2,0497,2阶进化,君主蛇,等级36以上,497Serperior_Dream.png,青藤蛇,
0498_0_0,0498,未进化,暖暖猪,,498Tepig_Dream.png,,
0498_0_1,0498,1阶进化,炒炒猪,等级17以上,499Pignite_Dream.png,暖暖猪,
0498_0_2,0498,2阶进化,炎武王,等级36以上,500Emboar_Dream.png,炒炒猪,
0499_0_0,0499,未进化,暖暖猪,,498Tepig_Dream.png,,
0499_0_1,0499,1阶进化,炒炒猪,等级17以上,499Pignite_Dream.png,暖暖猪,
0499_0_2,0499,2阶进化,炎武王,等级36以上,500Emboar_Dream.png,炒炒猪,
0500_0_0,0500,未进化,暖暖猪,,498Tepig_Dream.png,,
0500_0_1,0500,1阶进化,炒炒猪,等级17以上,499Pignite_Dream.png,暖暖猪,
0500_0_2,0500,2阶进化,炎武王,等级36以上,500Emboar_Dream.png,炒炒猪,
0501_0_0,0501,未进化,水水獭,,501Oshawott_Dream.png,,
0501_0_1,0501,1阶进化,双刃丸,等级17以上,502Dewott_Dream.png,水水獭,
0501_0_2,0501,2阶进化,大剑鬼,等级36以上（在其他地区）,503Samurott_Dream.png,双刃丸,
0501_0_3,0501,2阶进化,大剑鬼,等级36以上（在洗翠地区）,503Samurott-Hisui_Dream.png,双刃丸,洗翠的样子
0502_0_0,0502,未进化,水水獭,,501Oshawott_Dream.png,,
0502_0_1,0502,1阶进化,双刃丸,等级17以上,502Dewott_Dream.png,水水獭,
0502_0_2,0502,2阶进化,大剑鬼,等级36以上（在其他地区）,503Samurott_Dream.png,双刃丸,
0502_0_3,0502,2阶进化,大剑鬼,等级36以上（在洗翠地区）,503Samurott-Hisui_Dream.png,双刃丸,洗翠的样子
0503_0_0,0503,未进化,水水獭,,501Oshawott_Dream.png,,
0503_0_1,0503,1阶进化,双刃丸,等级17以上,502Dewott_Dream.png,水水獭,
0503_0_2,0503,2阶进化,大剑鬼,等级36以上（在其他地区）,503Samurott_Dream.png,双刃丸,
0503_0_3,0503,2阶进化,大剑鬼,等级36以上（在洗翠地区）,503Samurott-Hisui_Dream.png,双刃丸,洗翠的样子
0504_0_0,0504,未进化,探探鼠,,504Patrat_Dream.png,,
0504_0_1,0504,1阶进化,步哨鼠,等级20以上,505Watchog_Dream.png,探探鼠,
0505_0_0,0505,未进化,探探鼠,,504Patrat_Dream.png,,
0505_0_1,0505,1阶进化,步哨鼠,等级20以上,505Watchog_Dream.png,探探鼠,
0506_0_0,0506,未进化,小约克,,506Lillipup_Dream.png,,
0506_0_1,0506,1阶进化,哈约克,等级16以上,507Herdier_Dream.png,小约克,
0506_0_2,0506,2阶进化,长毛狗,等级32以上,508Stoutland_Dream.png,哈约克,
0507_0_0,0507,未进化,小约克,,506Lillipup_Dream.png,,
0507_0_1,0507,1阶进化,哈约克,等级16以上,507Herdier_Dream.png,小约克,
0507_0_2,0507,2阶进化,长毛狗,等级32以上,508Stoutland_Dream.png,哈约克,
0508_0_0,0508,未进化,小约克,,506Lillipup_Dream.png,,
0508_0_1,0508,1阶进化,哈约克,等级16以上,507Herdier_Dream.png,小约克,
0508_0_2,0508,2阶进化,长毛狗,等级32以上,508Stoutland_Dream.png,哈约克,
0509_0_0,0509,未进化,扒手猫,,509Purrloin_Dream.png,,
0509_0_1,0509,1阶进化,酷豹,等级20以上,510Liepard_Dream.png,扒手猫,
0510_0_0,0510,未进化,扒手猫,,509Purrloin_Dream.png,,
0510_0_1,0510,1阶进化,酷豹,等级20以上,510Liepard_Dream.png,扒手猫,
0511_0_0,0511,未进化,花椰猴,,511Pansage_Dream.png,,
0511_0_1,0511,1阶进化,花椰猿,使用叶之石,512Simisage_Dream.png,花椰猴,
0512_0_0,0512,未进化,花椰猴,,511Pansage_Dream.png,,
0512_0_1,0512,1阶进化,花椰猿,使用叶之石,512Simisage_Dream.png,花椰猴,
0513_0_0,0513,未进化,爆香猴,,513Pansear_Dream.png,,
0513_0_1,0513,1阶进化,爆香猿,使用火之石,514Simisear_Dream.png,爆香猴,
0514_0_0,0514,未进化,爆香猴,,513Pansear_Dream.png,,
0514_0_1,0514,1阶进化,爆香猿,使用火之石,514Simisear_Dream.png,爆香猴,
0515_0_0,0515,未进化,冷水猴,,515Panpour_Dream.png,,
0515_0_1,0515,1阶进化,冷水猿,使用水之石,516Simipour_Dream.png,冷水猴,
0516_0_0,0516,未进化,冷水猴,,515Panpour_Dream.png,,
0516_0_1,0516,1阶进化,冷水猿,使用水之石,516Simipour_Dream.png,冷水猴,
0517_0_0,0517,未进化,食梦梦,,517Munna_Dream.png,,
0517_0_1,0517,1阶进化,梦梦蚀,使用月之石,518Musharna_Dream.png,食梦梦,
0518_0_0,0518,未进化,食梦梦,,517Munna_Dream.png,,
0518_0_1,0518,1阶进化,梦梦蚀,使用月之石,518Musharna_Dream.png,食梦梦,
0519_0_0,0519,未进化,豆豆鸽,,519Pidove_Dream.png,,
0519_0_1,0519,1阶进化,咕咕鸽,等级21以上,520Tranquill_Dream.png,豆豆鸽,
0519_0_2,0519,2阶进化,高傲雉鸡,等级32以上,521Unfezant_Dream.png,咕咕鸽,
0520_0_0,0520,未进化,豆豆鸽,,519Pidove_Dream.png,,
0520_0_1,0520,1阶进化,咕咕鸽,等级21以上,520Tranquill_Dream.png,豆豆鸽,
0520_0_2,0520,2阶进化,高傲雉鸡,等级32以上,521Unfezant_Dream.png,咕咕鸽,
0521_0_0,0521,未进化,豆豆鸽,,519Pidove_Dream.png,,
0521_0_1,0521,1阶进化,咕咕鸽,等级21以上,520Tranquill_Dream.png,豆豆鸽,
0521_0_2,0521,2阶进化,高傲雉鸡,等级32以上,521Unfezant_Dream.png,咕咕鸽,
0522_0_0,0522,未进化,斑斑马,,522Blitzle_Dream.png,,
0522_0_1,0522,1阶进化,雷电斑马,等级27以上,523Zebstrika_Dream.png,斑斑马,
0523_0_0,0523,未进化,斑斑马,,522Blitzle_Dream.png,,
0523_0_1,0523,1阶进化,雷电斑马,等级27以上,523Zebstrika_Dream.png,斑斑马,
0524_0_0,0524,未进化,石丸子,,524Roggenrola_Dream.png,,
0524_0_1,0524,1阶进化,地幔岩,等级25以上,525Boldore_Dream.png,石丸子,
0524_0_2,0524,2阶进化,庞岩怪,连接交换,526Gigalith_Dream.png,地幔岩,
0525_0_0,0525,未进化,石丸子,,524Roggenrola_Dream.png,,
0525_0_1,0525,1阶进化,地幔岩,等级25以上,525Boldore_Dream.png,石丸子,
0525_0_2,0525,2阶进化,庞岩怪,连接交换,526Gigalith_Dream.png,地幔岩,
0526_0_0,0526,未进化,石丸子,,524Roggenrola_Dream.png,,
0526_0_1,0526,1阶进化,地幔岩,等级25以上,525Boldore_Dream.png,石丸子,
0526_0_2,0526,2阶进化,庞岩怪,连接交换,526Gigalith_Dream.png,地幔岩,
0527_0_0,0527,未进化,滚滚蝙蝠,,527Woobat_Dream.png,,
0527_0_1,0527,1阶进化,心蝙蝠,亲密度*220以上或友好度*158以上提升等级,528Swoobat_Dream.png,滚滚蝙蝠,
0528_0_0,0528,未进化,滚滚蝙蝠,,527Woobat_Dream.png,,
0528_0_1,0528,1阶进化,心蝙蝠,亲密度*220以上或友好度*158以上提升等级,528Swoobat_Dream.png,滚滚蝙蝠,
0529_0_0,0529,未进化,螺钉地鼠,,529Drilbur_Dream.png,,
0529_0_1,0529,1阶进化,龙头地鼠,等级31以上,530Excadrill_Dream.png,螺钉地鼠,
0530_0_0,0530,未进化,螺钉地鼠,,529Drilbur_Dream.png,,
0530_0_1,0530,1阶进化,龙头地鼠,等级31以上,530Excadrill_Dream.png,螺钉地鼠,
0531_0_0,0531,,差不多娃娃,,531Audino_Dream.png,,
0531_0_1,0531,超级差不多娃娃,差不多娃娃,↔,Dream_%E5%B7%AE%E4%B8%8D%E5%A4%9A%E5%A8%83%E5%A8%83%E8%BF%9B%E5%8C%96%E7%9F%B3_Sprite.png,差不多娃娃,
0532_0_0,0532,未进化,搬运小匠,,532Timburr_Dream.png,,
0532_0_1,0532,1阶进化,铁骨土人,等级25以上,533Gurdurr_Dream.png,搬运小匠,
0532_0_2,0532,2阶进化,修建老匠,连接交换,534Conkeldurr_Dream.png,铁骨土人,
0533_0_0,0533,未进化,搬运小匠,,532Timburr_Dream.png,,
0533_0_1,0533,1阶进化,铁骨土人,等级25以上,533Gurdurr_Dream.png,搬运小匠,
0533_0_2,0533,2阶进化,修建老匠,连接交换,534Conkeldurr_Dream.png,铁骨土人,
0534_0_0,0534,未进化,搬运小匠,,532Timburr_Dream.png,,
0534_0_1,0534,1阶进化,铁骨土人,等级25以上,533Gurdurr_Dream.png,搬运小匠,
0534_0_2,0534,2阶进化,修建老匠,连接交换,534Conkeldurr_Dream.png,铁骨土人,
0535_0_0,0535,未进化,圆蝌蚪,,535Tympole_Dream.png,,
0535_0_1,0535,1阶进化,蓝蟾蜍,等级25以上,536Palpitoad_Dream.png,圆蝌蚪,
0535_0_2,0535,2阶进化,蟾蜍王,等级36以上,537Seismitoad_Dream.png,蓝蟾蜍,
0536_0_0,0536,未进化,圆蝌蚪,,535Tympole_Dream.png,,
0536_0_1,0536,1阶进化,蓝蟾蜍,等级25以上,536Palpitoad_Dream.png,圆蝌蚪,
0536_0_2,0536,2阶进化,蟾蜍王,等级36以上,537Seismitoad_Dream.png,蓝蟾蜍,
0537_0_0,0537,未进化,圆蝌蚪,,535Tympole_Dream.png,,
0537_0_1,0537,1阶进化,蓝蟾蜍,等级25以上,536Palpitoad_Dream.png,圆蝌蚪,
0537_0_2,0537,2阶进化,蟾蜍王,等级36以上,537Seismitoad_Dream.png,蓝蟾蜍,
0538_0_0,0538,未进化,投摔鬼,,538Throh_Dream.png,,
0539_0_0,0539,未进化,打击鬼,,539Sawk_Dream.png,,
0540_0_0,0540,未进化,虫宝包,,540Sewaddle_Dream.png,,
0540_0_1,0540,1阶进化,宝包茧,等级20以上,541Swadloon_Dream.png,虫宝包,
0540_0_2,0540,2阶进化,保姆虫,亲密度*220以上或友好度*158以上提升等级,542Leavanny_Dream.png,宝包茧,
0541_0_0,0541,未进化,虫宝包,,540Sewaddle_Dream.png,,
0541_0_1,0541,1阶进化,宝包茧,等级20以上,541Swadloon_Dream.png,虫宝包,
0541_0_2,0541,2阶进化,保姆虫,亲密度*220以上或友好度*158以上提升等级,542Leavanny_Dream.png,宝包茧,
0542_0_0,0542,未进化,虫宝包,,540Sewaddle_Dream.png,,
0542_0_1,0542,1阶进化,宝包茧,等级20以上,541Swadloon_Dream.png,虫宝包,
0542_0_2,0542,2阶进化,保姆虫,亲密度*220以上或友好度*158以上提升等级,542Leavanny_Dream.png,宝包茧,
0543_0_0,0543,未进化,百足蜈蚣,,543Venipede_Dream.png,,
0543_0_1,0543,1阶进化,车轮球,等级22以上,544Whirlipede_Dream.png,百足蜈蚣,
0543_0_2,0543,2阶进化,蜈蚣王,等级30以上,545Scolipede_Dream.png,车轮球,
0544_0_0,0544,未进化,百足蜈蚣,,543Venipede_Dream.png,,
0544_0_1,0544,1阶进化,车轮球,等级22以上,544Whirlipede_Dream.png,百足蜈蚣,
0544_0_2,0544,2阶进化,蜈蚣王,等级30以上,545Scolipede_Dream.png,车轮球,
0545_0_0,0545,未进化,百足蜈蚣,,543Venipede_Dream.png,,
0545_0_1,0545,1阶进化,车轮球,等级22以上,544Whirlipede_Dream.png,百足蜈蚣,
0545_0_2,0545,2阶进化,蜈蚣王,等级30以上,545Scolipede_Dream.png,车轮球,
0546_0_0,0546,未进化,木棉球,,546Cottonee_Dream.png,,
0546_0_1,0546,1阶进化,风妖精,使用日之石,547Whimsicott_Dream.png,木棉球,
0547_0_0,0547,未进化,木棉球,,546Cottonee_Dream.png,,
0547_0_1,0547,1阶进化,风妖精,使用日之石,547Whimsicott_Dream.png,木棉球,
0548_0_0,0548,未进化,百合根娃娃,,548Petilil_Dream.png,,
0548_0_1,0548,1阶进化,裙儿小姐,使用日之石（在其他地区）,549Lilligant_Dream.png,百合根娃娃,
0548_0_2,0548,1阶进化,裙儿小姐,使用日之石（在洗翠地区）,549Lilligant-Hisui_Dream.png,百合根娃娃,洗翠的样子
0549_0_0,0549,未进化,百合根娃娃,,548Petilil_Dream.png,,
0549_0_1,0549,1阶进化,裙儿小姐,使用日之石（在其他地区）,549Lilligant_Dream.png,百合根娃娃,
0549_0_2,0549,1阶进化,裙儿小姐,使用日之石（在洗翠地区）,549Lilligant-Hisui_Dream.png,百合根娃娃,洗翠的样子
0550_0_0,0550,不进化,野蛮鲈鱼,,550Basculin_red_Dream.png,,红条纹的样子
0550_0_1,0550,未进化,野蛮鲈鱼,"{{{7}}}





不进化


野蛮鲈鱼蓝条纹的样子水",550Basculin-White.png,野蛮鲈鱼,白条纹的样子
0550_0_2,0550,1阶进化,幽尾玄鱼,在不陷入濒死的条件下累计受到至少294点反作用力伤害后提升等级（雄性）,902Basculegion-Male_Dream.png,野蛮鲈鱼,
0550_0_3,0550,1阶进化,幽尾玄鱼,在不陷入濒死的条件下累计受到至少294点反作用力伤害后提升等级（雌性）,902Basculegion-Female.png,野蛮鲈鱼,
0551_0_0,0551,未进化,黑眼鳄,,551Sandile_Dream.png,,
0551_0_1,0551,1阶进化,混混鳄,等级29以上,552Krokorok_Dream.png,黑眼鳄,
0551_0_2,0551,2阶进化,流氓鳄,等级40以上,553Krookodile_Dream.png,混混鳄,
0552_0_0,0552,未进化,黑眼鳄,,551Sandile_Dream.png,,
0552_0_1,0552,1阶进化,混混鳄,等级29以上,552Krokorok_Dream.png,黑眼鳄,
0552_0_2,0552,2阶进化,流氓鳄,等级40以上,553Krookodile_Dream.png,混混鳄,
0553_0_0,0553,未进化,黑眼鳄,,551Sandile_Dream.png,,
0553_0_1,0553,1阶进化,混混鳄,等级29以上,552Krokorok_Dream.png,黑眼鳄,
0553_0_2,0553,2阶进化,流氓鳄,等级40以上,553Krookodile_Dream.png,混混鳄,
0554_0_0,0554,未进化,火红不倒翁,,554Darumaka_Dream.png,,
0554_0_1,0554,1阶进化,达摩狒狒,等级35以上,555Darmanitan_Dream.png,火红不倒翁,
0554_1_0,0554,未进化,火红不倒翁,,554Darumaka-Galar_Dream.png,,伽勒尔的样子
0554_1_1,0554,1阶进化,达摩狒狒,使用冰之石,555Darmanitan-Galar_Dream.png,火红不倒翁,伽勒尔的样子
0555_0_0,0555,未进化,火红不倒翁,,554Darumaka_Dream.png,,
0555_0_1,0555,1阶进化,达摩狒狒,等级35以上,555Darmanitan_Dream.png,火红不倒翁,
0555_1_0,0555,未进化,火红不倒翁,,554Darumaka-Galar_Dream.png,,伽勒尔的样子
0555_1_1,0555,1阶进化,达摩狒狒,使用冰之石,555Darmanitan-Galar_Dream.png,火红不倒翁,伽勒尔的样子
0556_0_0,0556,未进化,沙铃仙人掌,,556Maractus_Dream.png,,
0557_0_0,0557,未进化,石居蟹,,557Dwebble_Dream.png,,
0557_0_1,0557,1阶进化,岩殿居蟹,等级34以上,558Crustle_Dream.png,石居蟹,
0558_0_0,0558,未进化,石居蟹,,557Dwebble_Dream.png,,
0558_0_1,0558,1阶进化,岩殿居蟹,等级34以上,558Crustle_Dream.png,石居蟹,
0559_0_0,0559,未进化,滑滑小子,,559Scraggy_Dream.png,,
0559_0_1,0559,1阶进化,头巾混混,等级39以上,560Scrafty_Dream.png,滑滑小子,
0560_0_0,0560,未进化,滑滑小子,,559Scraggy_Dream.png,,
0560_0_1,0560,1阶进化,头巾混混,等级39以上,560Scrafty_Dream.png,滑滑小子,
0561_0_0,0561,不进化,象征鸟,,561Sigilyph_Dream.png,,
0562_0_0,0562,未进化,哭哭面具,,562Yamask_Dream.png,,
0562_0_1,0562,1阶进化,迭失棺,等级34以上,563Cofagrigus_Dream.png,哭哭面具,
0562_1_0,0562,未进化,哭哭面具,,562Yamask-Galar_Dream.png,,伽勒尔的样子
0562_1_1,0562,1阶进化,迭失板,受到至少50伤害后来到沙尘洼地长岩门下附近,867Runerigus_Dream.png,哭哭面具,
0563_0_0,0563,未进化,哭哭面具,,562Yamask_Dream.png,,
0563_0_1,0563,1阶进化,迭失棺,等级34以上,563Cofagrigus_Dream.png,哭哭面具,
0564_0_0,0564,未进化,原盖海龟,,564Tirtouga_Dream.png,,
0564_0_1,0564,1阶进化,肋骨海龟,等级37以上,565Carracosta_Dream.png,原盖海龟,
0565_0_0,0565,未进化,原盖海龟,,564Tirtouga_Dream.png,,
0565_0_1,0565,1阶进化,肋骨海龟,等级37以上,565Carracosta_Dream.png,原盖海龟,
0566_0_0,0566,未进化,始祖小鸟,,566Archen_Dream.png,,
0566_0_1,0566,1阶进化,始祖大鸟,等级37以上,567Archeops_Dream.png,始祖小鸟,
0567_0_0,0567,未进化,始祖小鸟,,566Archen_Dream.png,,
0567_0_1,0567,1阶进化,始祖大鸟,等级37以上,567Archeops_Dream.png,始祖小鸟,
0568_0_0,0568,未进化,破破袋,,568Trubbish_Dream.png,,
0568_0_1,0568,1阶进化,灰尘山,等级36以上,569Garbodor_Dream.png,破破袋,
0569_0_0,0569,未进化,破破袋,,568Trubbish_Dream.png,,
0569_0_1,0569,1阶进化,灰尘山,等级36以上,569Garbodor_Dream.png,破破袋,
0570_0_0,0570,未进化,索罗亚,,570Zorua_Dream.png,,
0570_0_1,0570,1阶进化,索罗亚克,等级30以上,571Zoroark_Dream.png,索罗亚,
0570_1_0,0570,未进化,索罗亚,,570Zorua-Hisui_Dream.png,,洗翠的样子
0570_1_1,0570,1阶进化,索罗亚克,等级30以上,571Zoroark-Hisui_Dream.png,索罗亚,洗翠的样子
0571_0_0,0571,未进化,索罗亚,,570Zorua_Dream.png,,
0571_0_1,0571,1阶进化,索罗亚克,等级30以上,571Zoroark_Dream.png,索罗亚,
0571_1_0,0571,未进化,索罗亚,,570Zorua-Hisui_Dream.png,,洗翠的样子
0571_1_1,0571,1阶进化,索罗亚克,等级30以上,571Zoroark-Hisui_Dream.png,索罗亚,洗翠的样子
0572_0_0,0572,未进化,泡沫栗鼠,,572Minccino_Dream.png,,
0572_0_1,0572,1阶进化,奇诺栗鼠,使用光之石,573Cinccino_Dream.png,泡沫栗鼠,
0573_0_0,0573,未进化,泡沫栗鼠,,572Minccino_Dream.png,,
0573_0_1,0573,1阶进化,奇诺栗鼠,使用光之石,573Cinccino_Dream.png,泡沫栗鼠,
0574_0_0,0574,未进化,哥德宝宝,,574Gothita_Dream.png,,
0574_0_1,0574,1阶进化,哥德小童,等级32以上,575Gothorita_Dream.png,哥德宝宝,
0574_0_2,0574,2阶进化,哥德小姐,等级41以上,576Gothitelle_Dream.png,哥德小童,
0575_0_0,0575,未进化,哥德宝宝,,574Gothita_Dream.png,,
0575_0_1,0575,1阶进化,哥德小童,等级32以上,575Gothorita_Dream.png,哥德宝宝,
0575_0_2,0575,2阶进化,哥德小姐,等级41以上,576Gothitelle_Dream.png,哥德小童,
0576_0_0,0576,未进化,哥德宝宝,,574Gothita_Dream.png,,
0576_0_1,0576,1阶进化,哥德小童,等级32以上,575Gothorita_Dream.png,哥德宝宝,
0576_0_2,0576,2阶进化,哥德小姐,等级41以上,576Gothitelle_Dream.png,哥德小童,
0577_0_0,0577,未进化,单卵细胞球,,577Solosis_Dream.png,,
0577_0_1,0577,1阶进化,双卵细胞球,等级32以上,578Duosion_Dream.png,单卵细胞球,
0577_0_2,0577,2阶进化,人造细胞卵,等级41以上,579Reuniclus_Dream.png,双卵细胞球,
0578_0_0,0578,未进化,单卵细胞球,,577Solosis_Dream.png,,
0578_0_1,0578,1阶进化,双卵细胞球,等级32以上,578Duosion_Dream.png,单卵细胞球,
0578_0_2,0578,2阶进化,人造细胞卵,等级41以上,579Reuniclus_Dream.png,双卵细胞球,
0579_0_0,0579,未进化,单卵细胞球,,577Solosis_Dream.png,,
0579_0_1,0579,1阶进化,双卵细胞球,等级32以上,578Duosion_Dream.png,单卵细胞球,
0579_0_2,0579,2阶进化,人造细胞卵,等级41以上,579Reuniclus_Dream.png,双卵细胞球,
0580_0_0,0580,未进化,鸭宝宝,,580Ducklett_Dream.png,,
0580_0_1,0580,1阶进化,舞天鹅,等级35以上,581Swanna_Dream.png,鸭宝宝,
0581_0_0,0581,未进化,鸭宝宝,,580Ducklett_Dream.png,,
0581_0_1,0581,1阶进化,舞天鹅,等级35以上,581Swanna_Dream.png,鸭宝宝,
0582_0_0,0582,未进化,迷你冰,,582Vanillite_Dream.png,,
0582_0_1,0582,1阶进化,多多冰,等级35以上,583Vanillish_Dream.png,迷你冰,
0582_0_2,0582,2阶进化,双倍多多冰,等级47以上,584Vanilluxe_Dream.png,多多冰,
0583_0_0,0583,未进化,迷你冰,,582Vanillite_Dream.png,,
0583_0_1,0583,1阶进化,多多冰,等级35以上,583Vanillish_Dream.png,迷你冰,
0583_0_2,0583,2阶进化,双倍多多冰,等级47以上,584Vanilluxe_Dream.png,多多冰,
0584_0_0,0584,未进化,迷你冰,,582Vanillite_Dream.png,,
0584_0_1,0584,1阶进化,多多冰,等级35以上,583Vanillish_Dream.png,迷你冰,
0584_0_2,0584,2阶进化,双倍多多冰,等级47以上,584Vanilluxe_Dream.png,多多冰,
0585_0_0,0585,未进化,四季鹿,,585Deerling_Dream.png,,
0585_0_1,0585,1阶进化,萌芽鹿,等级34以上,586Sawsbuck_Dream.png,四季鹿,
0586_0_0,0586,未进化,四季鹿,,585Deerling_Dream.png,,
0586_0_1,0586,1阶进化,萌芽鹿,等级34以上,586Sawsbuck_Dream.png,四季鹿,
0587_0_0,0587,未进化,电飞鼠,,587Emolga_Dream.png,,
0588_0_0,0588,未进化,盖盖虫,,588Karrablast_Dream.png,,
0588_0_1,0588,1阶进化,骑士蜗牛,与小嘴蜗连接交换,589Escavalier_Dream.png,盖盖虫,
0589_0_0,0589,未进化,盖盖虫,,588Karrablast_Dream.png,,
0589_0_1,0589,1阶进化,骑士蜗牛,与小嘴蜗连接交换,589Escavalier_Dream.png,盖盖虫,
0590_0_0,0590,未进化,哎呀球菇,,590Foongus_Dream.png,,
0590_0_1,0590,1阶进化,败露球菇,等级39以上,591Amoonguss_Dream.png,哎呀球菇,
0591_0_0,0591,未进化,哎呀球菇,,590Foongus_Dream.png,,
0591_0_1,0591,1阶进化,败露球菇,等级39以上,591Amoonguss_Dream.png,哎呀球菇,
0592_0_0,0592,未进化,轻飘飘,,592Frillish_Dream.png,,
0592_0_1,0592,1阶进化,胖嘟嘟,等级40以上,593Jellicent_Dream.png,轻飘飘,
0593_0_0,0593,未进化,轻飘飘,,592Frillish_Dream.png,,
0593_0_1,0593,1阶进化,胖嘟嘟,等级40以上,593Jellicent_Dream.png,轻飘飘,
0594_0_0,0594,不进化,保姆曼波,,594Alomomola_Dream.png,,
0595_0_0,0595,未进化,电电虫,,595Joltik_Dream.png,,
0595_0_1,0595,1阶进化,电蜘蛛,等级36以上,596Galvantula_Dream.png,电电虫,
0596_0_0,0596,未进化,电电虫,,595Joltik_Dream.png,,
0596_0_1,0596,1阶进化,电蜘蛛,等级36以上,596Galvantula_Dream.png,电电虫,
0597_0_0,0597,未进化,种子铁球,,597Ferroseed_Dream.png,,
0597_0_1,0597,1阶进化,坚果哑铃,等级40以上,598Ferrothorn_Dream.png,种子铁球,
0598_0_0,0598,未进化,种子铁球,,597Ferroseed_Dream.png,,
0598_0_1,0598,1阶进化,坚果哑铃,等级40以上,598Ferrothorn_Dream.png,种子铁球,
0599_0_0,0599,未进化,齿轮儿,,599Klink_Dream.png,,
0599_0_1,0599,1阶进化,齿轮组,等级38以上,600Klang_Dream.png,齿轮儿,
0599_0_2,0599,2阶进化,齿轮怪,等级49以上,601Klinklang_Dream.png,齿轮组,
0600_0_0,0600,未进化,齿轮儿,,599Klink_Dream.png,,
0600_0_1,0600,1阶进化,齿轮组,等级38以上,600Klang_Dream.png,齿轮儿,
0600_0_2,0600,2阶进化,齿轮怪,等级49以上,601Klinklang_Dream.png,齿轮组,
0601_0_0,0601,未进化,齿轮儿,,599Klink_Dream.png,,
0601_0_1,0601,1阶进化,齿轮组,等级38以上,600Klang_Dream.png,齿轮儿,
0601_0_2,0601,2阶进化,齿轮怪,等级49以上,601Klinklang_Dream.png,齿轮组,
0602_0_0,0602,未进化,麻麻小鱼,,602Tynamo_Dream.png,,
0602_0_1,0602,1阶进化,麻麻鳗,等级39以上,603Eelektrik_Dream.png,麻麻小鱼,
0602_0_2,0602,2阶进化,麻麻鳗鱼王,使用雷之石,604Eelektross_Dream.png,麻麻鳗,
