form_id,pokemon_id,form_name,is_mega,is_gmax,image,types,genus,height,weight,gender_rate,shape,color,catch_rate_number,catch_rate_percentage,egg_groups
0492_1,0492,谢米-天空形态,False,False,0492.1-谢米-天空形态.png,草;飞行,感谢宝可梦,0.4m,5.2kg,,四足兽形,绿色,45,5.9%,未发现
0493_0,0493,阿尔宙斯,False,False,0493-阿尔宙斯.png,一般,创造宝可梦,3.2m,320.0kg,,四足兽形,白色,3,0.4%,未发现
0494_0,0494,比克提尼,False,False,0494-比克提尼.png,超能力;火,胜利宝可梦,0.4m,4.0kg,,人形,黄色,3,0.4%,未发现
0495_0,0495,藤藤蛇,False,False,0495-藤藤蛇.png,草,草蛇宝可梦,0.6m,8.1kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,绿色,45,5.9%,陆上;植物
0496_0,0496,青藤蛇,False,False,0496-青藤蛇.png,草,草蛇宝可梦,0.8m,16.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,绿色,45,5.9%,陆上;植物
0497_0,0497,君主蛇,False,False,0497-君主蛇.png,草,皇家宝可梦,3.3m,63.0kg,"{'male': '87.5%', 'female': '12.5%'}",蛇形,绿色,45,5.9%,陆上;植物
0498_0,0498,暖暖猪,False,False,0498-暖暖猪.png,火,火猪宝可梦,0.5m,9.9kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,红色,45,5.9%,陆上
0499_0,0499,炒炒猪,False,False,0499-炒炒猪.png,火;格斗,火猪宝可梦,1.0m,55.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,红色,45,5.9%,陆上
0500_0,0500,炎武王,False,False,0500-炎武王.png,火;格斗,大火猪宝可梦,1.6m,150.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,红色,45,5.9%,陆上
0501_0,0501,水水獭,False,False,0501-水水獭.png,水,海獭宝可梦,0.5m,5.9kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,45,5.9%,陆上
0502_0,0502,双刃丸,False,False,0502-双刃丸.png,水,修行宝可梦,0.8m,24.5kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,45,5.9%,陆上
0503_0,0503,大剑鬼,False,False,0503-大剑鬼.png,水,威严宝可梦,1.5m,94.6kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,蓝色,45,5.9%,陆上
0503_1,0503,洗翠大剑鬼,False,False,0503.1-洗翠大剑鬼.png,水;恶,威严宝可梦,1.5m,58.2kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,蓝色,45,5.9%,陆上
0504_0,0504,探探鼠,False,False,0504-探探鼠.png,一般,放哨宝可梦,0.5m,11.6kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,255,33.3%,陆上
0505_0,0505,步哨鼠,False,False,0505-步哨鼠.png,一般,警戒宝可梦,1.1m,27.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,褐色,255,33.3%,陆上
0506_0,0506,小约克,False,False,0506-小约克.png,一般,小狗宝可梦,0.4m,4.1kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,255,33.3%,陆上
0507_0,0507,哈约克,False,False,0507-哈约克.png,一般,忠犬宝可梦,0.9m,14.7kg,"{'male': '50%', 'female': '50%'}",四足兽形,灰色,120,15.7%,陆上
0508_0,0508,长毛狗,False,False,0508-长毛狗.png,一般,宽大宝可梦,1.2m,61.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,灰色,45,5.9%,陆上
0509_0,0509,扒手猫,False,False,0509-扒手猫.png,恶,坏心眼宝可梦,0.4m,10.1kg,"{'male': '50%', 'female': '50%'}",四足兽形,紫色,255,33.3%,陆上
0510_0,0510,酷豹,False,False,0510-酷豹.png,恶,冷酷宝可梦,1.1m,37.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,紫色,90,11.8%,陆上
0511_0,0511,花椰猴,False,False,0511-花椰猴.png,草,草猴宝可梦,0.6m,10.5kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,绿色,190,24.8%,陆上
0512_0,0512,花椰猿,False,False,0512-花椰猿.png,草,刺猴宝可梦,1.1m,30.5kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,绿色,75,9.8%,陆上
0513_0,0513,爆香猴,False,False,0513-爆香猴.png,火,高温宝可梦,0.6m,11.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,红色,190,24.8%,陆上
0514_0,0514,爆香猿,False,False,0514-爆香猿.png,火,火花宝可梦,1.0m,28.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,红色,75,9.8%,陆上
0515_0,0515,冷水猴,False,False,0515-冷水猴.png,水,泼水宝可梦,0.6m,13.5kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,190,24.8%,陆上
0516_0,0516,冷水猿,False,False,0516-冷水猿.png,水,放水宝可梦,1.0m,29.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,75,9.8%,陆上
0517_0,0517,食梦梦,False,False,0517-食梦梦.png,超能力,食梦宝可梦,0.6m,23.3kg,"{'male': '50%', 'female': '50%'}",四足兽形,粉红色,190,24.8%,陆上
0518_0,0518,梦梦蚀,False,False,0518-梦梦蚀.png,超能力,半梦半醒宝可梦,1.1m,60.5kg,"{'male': '50%', 'female': '50%'}",人形,粉红色,75,9.8%,陆上
0519_0,0519,豆豆鸽,False,False,0519-豆豆鸽.png,一般;飞行,小鸽宝可梦,0.3m,2.1kg,"{'male': '50%', 'female': '50%'}",双翅形,灰色,255,33.3%,飞行
0520_0,0520,咕咕鸽,False,False,0520-咕咕鸽.png,一般;飞行,野鸽宝可梦,0.6m,15.0kg,"{'male': '50%', 'female': '50%'}",双翅形,灰色,120,15.7%,飞行
0521_0,0521,高傲雉鸡,False,False,0521-高傲雉鸡.png,一般;飞行,自尊心宝可梦,1.2m,29.0kg,"{'male': '50%', 'female': '50%'}",双翅形,灰色,45,5.9%,飞行
0522_0,0522,斑斑马,False,False,0522-斑斑马.png,电,带电宝可梦,0.8m,29.8kg,"{'male': '50%', 'female': '50%'}",四足兽形,黑色,190,24.8%,陆上
0523_0,0523,雷电斑马,False,False,0523-雷电斑马.png,电,雷电宝可梦,1.6m,79.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,黑色,75,9.8%,陆上
0524_0,0524,石丸子,False,False,0524-石丸子.png,岩石,地幔宝可梦,0.4m,18.0kg,"{'male': '50%', 'female': '50%'}",双腿形,蓝色,255,33.3%,矿物
0525_0,0525,地幔岩,False,False,0525-地幔岩.png,岩石,矿石宝可梦,0.9m,102.0kg,"{'male': '50%', 'female': '50%'}",触手形,蓝色,120,15.7%,矿物
0526_0,0526,庞岩怪,False,False,0526-庞岩怪.png,岩石,高压宝可梦,1.7m,260.0kg,"{'male': '50%', 'female': '50%'}",触手形,蓝色,45,5.9%,矿物
0527_0,0527,滚滚蝙蝠,False,False,0527-滚滚蝙蝠.png,超能力;飞行,蝙蝠宝可梦,0.4m,2.1kg,"{'male': '50%', 'female': '50%'}",双翅形,蓝色,190,24.8%,陆上;飞行
0528_0,0528,心蝙蝠,False,False,0528-心蝙蝠.png,超能力;飞行,求爱宝可梦,0.9m,10.5kg,"{'male': '50%', 'female': '50%'}",双翅形,蓝色,45,5.9%,陆上;飞行
0529_0,0529,螺钉地鼠,False,False,0529-螺钉地鼠.png,地面,鼹鼠宝可梦,0.3m,8.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,灰色,120,15.7%,陆上
0530_0,0530,龙头地鼠,False,False,0530-龙头地鼠.png,地面;钢,地底宝可梦,0.7m,40.4kg,"{'male': '50%', 'female': '50%'}",人形,灰色,60,7.8%,陆上
0531_0,0531,差不多娃娃,False,False,0531-差不多娃娃.png,一般,听力宝可梦,1.1m,31.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,粉红色,255,33.3%,妖精
0531_1,0531,超级差不多娃娃,True,False,0531.1-超级差不多娃娃.png,一般;妖精,听力宝可梦,1.5m,32.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,白色,255,33.3%,妖精
0532_0,0532,搬运小匠,False,False,0532-搬运小匠.png,格斗,筋骨宝可梦,0.6m,12.5kg,"{'male': '75%', 'female': '25%'}",人形,灰色,180,23.5%,人型
0533_0,0533,铁骨土人,False,False,0533-铁骨土人.png,格斗,筋骨宝可梦,1.2m,40.0kg,"{'male': '75%', 'female': '25%'}",人形,灰色,90,11.8%,人型
0534_0,0534,修建老匠,False,False,0534-修建老匠.png,格斗,筋骨宝可梦,1.4m,87.0kg,"{'male': '75%', 'female': '25%'}",人形,褐色,45,5.9%,人型
0535_0,0535,圆蝌蚪,False,False,0535-圆蝌蚪.png,水,蝌蚪宝可梦,0.5m,4.5kg,"{'male': '50%', 'female': '50%'}",鱼形,蓝色,255,33.3%,水中1
0536_0,0536,蓝蟾蜍,False,False,0536-蓝蟾蜍.png,水;地面,震动宝可梦,0.8m,17.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,蓝色,120,15.7%,水中1
0537_0,0537,蟾蜍王,False,False,0537-蟾蜍王.png,水;地面,震动宝可梦,1.5m,62.0kg,"{'male': '50%', 'female': '50%'}",人形,蓝色,45,5.9%,水中1
0538_0,0538,投摔鬼,False,False,0538-投摔鬼.png,格斗,柔道宝可梦,1.3m,55.5kg,"{'male': '100%', 'female': None}",人形,红色,45,5.9%,人型
0539_0,0539,打击鬼,False,False,0539-打击鬼.png,格斗,空手道宝可梦,1.4m,51.0kg,"{'male': '100%', 'female': None}",人形,蓝色,45,5.9%,人型
0540_0,0540,虫宝包,False,False,0540-虫宝包.png,虫;草,裁缝宝可梦,0.3m,2.5kg,"{'male': '50%', 'female': '50%'}",虫形,黄色,255,33.3%,虫
0541_0,0541,宝包茧,False,False,0541-宝包茧.png,虫;草,足不出叶宝可梦,0.5m,7.3kg,"{'male': '50%', 'female': '50%'}",双手形,绿色,120,15.7%,虫
0542_0,0542,保姆虫,False,False,0542-保姆虫.png,虫;草,育儿宝可梦,1.2m,20.5kg,"{'male': '50%', 'female': '50%'}",人形,黄色,45,5.9%,虫
0543_0,0543,百足蜈蚣,False,False,0543-百足蜈蚣.png,虫;毒,蜈蚣宝可梦,0.4m,5.3kg,"{'male': '50%', 'female': '50%'}",虫形,红色,255,33.3%,虫
0544_0,0544,车轮球,False,False,0544-车轮球.png,虫;毒,茧蜈蚣宝可梦,1.2m,58.5kg,"{'male': '50%', 'female': '50%'}",球形,灰色,120,15.7%,虫
0545_0,0545,蜈蚣王,False,False,0545-蜈蚣王.png,虫;毒,巨蜈蚣宝可梦,2.5m,200.5kg,"{'male': '50%', 'female': '50%'}",虫形,红色,45,5.9%,虫
0546_0,0546,木棉球,False,False,0546-木棉球.png,草;妖精,棉球宝可梦,0.3m,0.6kg,"{'male': '50%', 'female': '50%'}",球形,绿色,190,24.8%,植物;妖精
0547_0,0547,风妖精,False,False,0547-风妖精.png,草;妖精,风隐宝可梦,0.7m,6.6kg,"{'male': '50%', 'female': '50%'}",人形,绿色,75,9.8%,植物;妖精
0548_0,0548,百合根娃娃,False,False,0548-百合根娃娃.png,草,根茎宝可梦,0.5m,6.6kg,"{'male': None, 'female': '100%'}",柱形,绿色,190,24.8%,植物
0549_0,0549,裙儿小姐,False,False,0549-裙儿小姐.png,草,花饰宝可梦,1.1m,16.3kg,"{'male': None, 'female': '100%'}",柱形,绿色,75,9.8%,植物
0549_1,0549,洗翠裙儿小姐,False,False,0549.1-洗翠裙儿小姐.png,草;格斗,旋转宝可梦,1.2m,19.2kg,"{'male': None, 'female': '100%'}",人形,绿色,75,9.8%,植物
0550_0,0550,野蛮鲈鱼-红条纹的样子,False,False,0550-野蛮鲈鱼-红条纹的样子.png,水,粗暴宝可梦,1.0m,18.0kg,"{'male': '50%', 'female': '50%'}",鱼形,绿色,190,24.8%,水中2
0550_1,0550,野蛮鲈鱼-蓝条纹的样子,False,False,0550.1-野蛮鲈鱼-蓝条纹的样子.png,水,粗暴宝可梦,1.0m,18.0kg,"{'male': '50%', 'female': '50%'}",鱼形,绿色,190,24.8%,水中2
0550_2,0550,野蛮鲈鱼-白条纹的样子,False,False,0550.2-野蛮鲈鱼-白条纹的样子.png,水,温厚宝可梦,1.0m,18.0kg,"{'male': '50%', 'female': '50%'}",鱼形,绿色,190,24.8%,水中2
0551_0,0551,黑眼鳄,False,False,0551-黑眼鳄.png,地面;恶,沙漠鳄鱼宝可梦,0.7m,15.2kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,180,23.5%,陆上
0552_0,0552,混混鳄,False,False,0552-混混鳄.png,地面;恶,沙漠鳄鱼宝可梦,1.0m,33.4kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,90,11.8%,陆上
0553_0,0553,流氓鳄,False,False,0553-流氓鳄.png,地面;恶,威吓宝可梦,1.5m,96.3kg,"{'male': '50%', 'female': '50%'}",双足兽形,红色,45,5.9%,陆上
0554_0,0554,火红不倒翁,False,False,0554-火红不倒翁.png,火,不倒翁宝可梦,0.6m,37.5kg,"{'male': '50%', 'female': '50%'}",人形,红色,120,15.7%,陆上
0554_1,0554,伽勒尔火红不倒翁,False,False,0554.1-伽勒尔火红不倒翁.png,冰,不倒翁宝可梦,0.7m,40.0kg,"{'male': '50%', 'female': '50%'}",人形,白色,120,15.7%,陆上
0555_0,0555,达摩狒狒（普通模式）,False,False,0555-达摩狒狒（普通模式）.png,火,爆燃宝可梦,1.3m,92.9kg,"{'male': '50%', 'female': '50%'}",四足兽形,红色,60,7.8%,陆上
0555_1,0555,达摩狒狒（达摩模式）,False,False,0555.1-达摩狒狒（达摩模式）.png,火;超能力,爆燃宝可梦,1.3m,92.9kg,"{'male': '50%', 'female': '50%'}",四足兽形,蓝色,60,7.8%,陆上
0555_2,0555,伽勒尔达摩狒狒（普通模式）,False,False,0555.2-伽勒尔达摩狒狒（普通模式）.png,冰,不倒翁宝可梦,1.7m,120.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,白色,未知,,陆上
0555_3,0555,伽勒尔达摩狒狒（达摩模式）,False,False,0555.3-伽勒尔达摩狒狒（达摩模式）.png,冰;火,爆燃宝可梦,1.7m,120.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,白色,未知,,陆上
0556_0,0556,沙铃仙人掌,False,False,0556-沙铃仙人掌.png,草,仙人掌宝可梦,1.0m,28.0kg,"{'male': '50%', 'female': '50%'}",柱形,绿色,255,33.3%,植物
0557_0,0557,石居蟹,False,False,0557-石居蟹.png,虫;岩石,石居宝可梦,0.3m,14.5kg,"{'male': '50%', 'female': '50%'}",虫形,红色,190,24.8%,虫;矿物
0558_0,0558,岩殿居蟹,False,False,0558-岩殿居蟹.png,虫;岩石,岩居宝可梦,1.4m,200.0kg,"{'male': '50%', 'female': '50%'}",虫形,红色,75,9.8%,虫;矿物
0559_0,0559,滑滑小子,False,False,0559-滑滑小子.png,恶;格斗,蜕皮宝可梦,0.6m,11.8kg,"{'male': '50%', 'female': '50%'}",双足兽形,黄色,180,23.5%,陆上;龙
0560_0,0560,头巾混混,False,False,0560-头巾混混.png,恶;格斗,恶党宝可梦,1.1m,30.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,红色,90,11.8%,陆上;龙
0561_0,0561,象征鸟,False,False,0561-象征鸟.png,超能力;飞行,似鸟宝可梦,1.4m,14.0kg,"{'male': '50%', 'female': '50%'}",双翅形,黑色,45,5.9%,飞行
0562_0,0562,哭哭面具,False,False,0562-哭哭面具.png,幽灵,魂宝可梦,0.5m,1.5kg,"{'male': '50%', 'female': '50%'}",双手形,黑色,190,24.8%,矿物;不定形
0562_1,0562,伽勒尔哭哭面具,False,False,0562.1-伽勒尔哭哭面具.png,地面;幽灵,魂宝可梦,0.5m,1.5kg,"{'male': '50%', 'female': '50%'}",双手形,黑色,190,24.8%,矿物;不定形
0563_0,0563,死神棺,False,False,0563-死神棺.png,幽灵,棺木宝可梦,1.7m,76.5kg,"{'male': '50%', 'female': '50%'}",柱形,黄色,90,11.8%,矿物;不定形
0564_0,0564,原盖海龟,False,False,0564-原盖海龟.png,水;岩石,古代龟宝可梦,0.7m,16.5kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,蓝色,45,5.9%,水中1;水中3
0565_0,0565,肋骨海龟,False,False,0565-肋骨海龟.png,水;岩石,古代龟宝可梦,1.2m,81.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,蓝色,45,5.9%,水中1;水中3
0566_0,0566,始祖小鸟,False,False,0566-始祖小鸟.png,岩石;飞行,远古鸟宝可梦,0.5m,9.5kg,"{'male': '87.5%', 'female': '12.5%'}",双翅形,黄色,45,5.9%,飞行;水中3
0567_0,0567,始祖大鸟,False,False,0567-始祖大鸟.png,岩石;飞行,远古鸟宝可梦,1.4m,32.0kg,"{'male': '87.5%', 'female': '12.5%'}",双翅形,黄色,45,5.9%,飞行;水中3
0568_0,0568,破破袋,False,False,0568-破破袋.png,毒,垃圾袋宝可梦,0.6m,31.0kg,"{'male': '50%', 'female': '50%'}",人形,绿色,190,24.8%,矿物
0569_0,0569,灰尘山,False,False,0569-灰尘山.png,毒,垃圾场宝可梦,1.9m,107.3kg,"{'male': '50%', 'female': '50%'}",人形,绿色,60,7.8%,矿物
0569_1,0569,超极巨化灰尘山,False,True,0569.1-超极巨化灰尘山.png,毒,垃圾场宝可梦,21.0~??.?m,???.?kg,"{'male': '50%', 'female': '50%'}",人形,绿色,60,7.8%,矿物
0570_0,0570,索罗亚,False,False,0570-索罗亚.png,恶,恶狐宝可梦,0.7m,12.5kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,灰色,75,9.8%,陆上
0570_1,0570,洗翠索罗亚,False,False,0570.1-洗翠索罗亚.png,一般;幽灵,怨狐宝可梦,0.7m,12.5kg,"{'male': '87.5%', 'female': '12.5%'}",四足兽形,灰色,75,9.8%,陆上
0571_0,0571,索罗亚克,False,False,0571-索罗亚克.png,恶,妖狐宝可梦,1.6m,81.1kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,灰色,45,5.9%,陆上
0571_1,0571,洗翠索罗亚克,False,False,0571.1-洗翠索罗亚克.png,一般;幽灵,咒狐宝可梦,1.6m,73.0kg,"{'male': '87.5%', 'female': '12.5%'}",双足兽形,灰色,45,5.9%,陆上
0572_0,0572,泡沫栗鼠,False,False,0572-泡沫栗鼠.png,一般,栗鼠宝可梦,0.4m,5.8kg,"{'male': '25%', 'female': '75%'}",四足兽形,灰色,255,33.3%,陆上
0573_0,0573,奇诺栗鼠,False,False,0573-奇诺栗鼠.png,一般,围巾宝可梦,0.5m,7.5kg,"{'male': '25%', 'female': '75%'}",四足兽形,灰色,60,7.8%,陆上
0574_0,0574,哥德宝宝,False,False,0574-哥德宝宝.png,超能力,凝视宝可梦,0.4m,5.8kg,"{'male': '25%', 'female': '75%'}",人形,紫色,200,26.1%,人型
0575_0,0575,哥德小童,False,False,0575-哥德小童.png,超能力,操纵宝可梦,0.7m,18.0kg,"{'male': '25%', 'female': '75%'}",人形,紫色,100,13.1%,人型
0576_0,0576,哥德小姐,False,False,0576-哥德小姐.png,超能力,天体宝可梦,1.5m,44.0kg,"{'male': '25%', 'female': '75%'}",人形,紫色,50,6.5%,人型
0577_0,0577,单卵细胞球,False,False,0577-单卵细胞球.png,超能力,细胞宝可梦,0.3m,1.0kg,"{'male': '50%', 'female': '50%'}",球形,绿色,200,26.1%,不定形
0578_0,0578,双卵细胞球,False,False,0578-双卵细胞球.png,超能力,分割宝可梦,0.6m,8.0kg,"{'male': '50%', 'female': '50%'}",球形,绿色,100,13.1%,不定形
0579_0,0579,人造细胞卵,False,False,0579-人造细胞卵.png,超能力,增幅宝可梦,1.0m,20.1kg,"{'male': '50%', 'female': '50%'}",双手形,绿色,50,6.5%,不定形
0580_0,0580,鸭宝宝,False,False,0580-鸭宝宝.png,水;飞行,水鸟宝可梦,0.5m,5.5kg,"{'male': '50%', 'female': '50%'}",双翅形,蓝色,190,24.8%,水中1;飞行
0581_0,0581,舞天鹅,False,False,0581-舞天鹅.png,水;飞行,白鸟宝可梦,1.3m,24.2kg,"{'male': '50%', 'female': '50%'}",双翅形,白色,45,5.9%,水中1;飞行
0582_0,0582,迷你冰,False,False,0582-迷你冰.png,冰,新雪宝可梦,0.4m,5.7kg,"{'male': '50%', 'female': '50%'}",柱形,白色,255,33.3%,矿物
0583_0,0583,多多冰,False,False,0583-多多冰.png,冰,冰雪宝可梦,1.1m,41.0kg,"{'male': '50%', 'female': '50%'}",柱形,白色,120,15.7%,矿物
0584_0,0584,双倍多多冰,False,False,0584-双倍多多冰.png,冰,暴风雪宝可梦,1.3m,57.5kg,"{'male': '50%', 'female': '50%'}",组合形,白色,45,5.9%,矿物
0585_0,0585,四季鹿-春天的样子,False,False,0585-四季鹿-春天的样子.png,一般;草,季节宝可梦,0.6m,19.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,粉红色,190,24.8%,陆上
0585_1,0585,四季鹿-夏天的样子,False,False,0585.1-四季鹿-夏天的样子.png,一般;草,季节宝可梦,0.6m,19.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,绿色,190,24.8%,陆上
0585_2,0585,四季鹿-秋天的样子,False,False,0585.2-四季鹿-秋天的样子.png,一般;草,季节宝可梦,0.6m,19.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,红色,190,24.8%,陆上
0585_3,0585,四季鹿-冬天的样子,False,False,0585.3-四季鹿-冬天的样子.png,一般;草,季节宝可梦,0.6m,19.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,190,24.8%,陆上
0586_0,0586,萌芽鹿-春天的样子,False,False,0586-萌芽鹿-春天的样子.png,一般;草,季节宝可梦,1.9m,92.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,75,9.8%,陆上
0586_1,0586,萌芽鹿-夏天的样子,False,False,0586.1-萌芽鹿-夏天的样子.png,一般;草,季节宝可梦,1.9m,92.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,75,9.8%,陆上
0586_2,0586,萌芽鹿-秋天的样子,False,False,0586.2-萌芽鹿-秋天的样子.png,一般;草,季节宝可梦,1.9m,92.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,75,9.8%,陆上
0586_3,0586,萌芽鹿-冬天的样子,False,False,0586.3-萌芽鹿-冬天的样子.png,一般;草,季节宝可梦,1.9m,92.5kg,"{'male': '50%', 'female': '50%'}",四足兽形,褐色,75,9.8%,陆上
0587_0,0587,电飞鼠,False,False,0587-电飞鼠.png,电;飞行,飞鼠宝可梦,0.4m,5.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,白色,200,26.1%,陆上
0588_0,0588,盖盖虫,False,False,0588-盖盖虫.png,虫,啃咬宝可梦,0.5m,5.9kg,"{'male': '50%', 'female': '50%'}",人形,蓝色,200,26.1%,虫
0589_0,0589,骑士蜗牛,False,False,0589-骑士蜗牛.png,虫;钢,骑兵宝可梦,1.0m,33.0kg,"{'male': '50%', 'female': '50%'}",双手形,灰色,75,9.8%,虫
0590_0,0590,哎呀球菇,False,False,0590-哎呀球菇.png,草;毒,蘑菇宝可梦,0.2m,1.0kg,"{'male': '50%', 'female': '50%'}",双手形,白色,190,24.8%,植物
0591_0,0591,败露球菇,False,False,0591-败露球菇.png,草;毒,蘑菇宝可梦,0.6m,10.5kg,"{'male': '50%', 'female': '50%'}",双手形,白色,75,9.8%,植物
0592_0,0592,轻飘飘,False,False,0592-轻飘飘.png,水;幽灵,漂浮宝可梦,1.2m,33.0kg,"{'male': '50%', 'female': '50%'}",触手形,白色,190,24.8%,不定形
0593_0,0593,胖嘟嘟,False,False,0593-胖嘟嘟.png,水;幽灵,漂浮宝可梦,2.2m,135.0kg,"{'male': '50%', 'female': '50%'}",触手形,白色,60,7.8%,不定形
0594_0,0594,保姆曼波,False,False,0594-保姆曼波.png,水,看护宝可梦,1.2m,31.6kg,"{'male': '50%', 'female': '50%'}",鱼形,粉红色,75,9.8%,水中1;水中2
0595_0,0595,电电虫,False,False,0595-电电虫.png,虫;电,吸附宝可梦,0.1m,0.6kg,"{'male': '50%', 'female': '50%'}",虫形,黄色,190,24.8%,虫
0596_0,0596,电蜘蛛,False,False,0596-电蜘蛛.png,虫;电,电蜘蛛宝可梦,0.8m,14.3kg,"{'male': '50%', 'female': '50%'}",虫形,黄色,75,9.8%,虫
0597_0,0597,种子铁球,False,False,0597-种子铁球.png,草;钢,刺果宝可梦,0.6m,18.8kg,"{'male': '50%', 'female': '50%'}",球形,灰色,255,33.3%,植物;矿物
0598_0,0598,坚果哑铃,False,False,0598-坚果哑铃.png,草;钢,刺球宝可梦,1.0m,110.0kg,"{'male': '50%', 'female': '50%'}",触手形,灰色,90,11.8%,植物;矿物
0599_0,0599,齿轮儿,False,False,0599-齿轮儿.png,钢,齿轮宝可梦,0.3m,21.0kg,,组合形,灰色,130,17%,矿物
0600_0,0600,齿轮组,False,False,0600-齿轮组.png,钢,齿轮宝可梦,0.6m,51.0kg,,组合形,灰色,60,7.8%,矿物
0601_0,0601,齿轮怪,False,False,0601-齿轮怪.png,钢,齿轮宝可梦,0.6m,81.0kg,,组合形,灰色,30,3.9%,矿物
0602_0,0602,麻麻小鱼,False,False,0602-麻麻小鱼.png,电,电鱼宝可梦,0.2m,0.3kg,"{'male': '50%', 'female': '50%'}",鱼形,白色,190,24.8%,不定形
0603_0,0603,麻麻鳗,False,False,0603-麻麻鳗.png,电,电鱼宝可梦,1.2m,22.0kg,"{'male': '50%', 'female': '50%'}",鱼形,蓝色,60,7.8%,不定形
0604_0,0604,麻麻鳗鱼王,False,False,0604-麻麻鳗鱼王.png,电,电鱼宝可梦,2.1m,80.5kg,"{'male': '50%', 'female': '50%'}",鱼形,蓝色,30,3.9%,不定形
0605_0,0605,小灰怪,False,False,0605-小灰怪.png,超能力,脑宝可梦,0.5m,9.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,蓝色,255,33.3%,人型
0606_0,0606,大宇怪,False,False,0606-大宇怪.png,超能力,脑宝可梦,1.0m,34.5kg,"{'male': '50%', 'female': '50%'}",人形,褐色,90,11.8%,人型
0607_0,0607,烛光灵,False,False,0607-烛光灵.png,幽灵;火,蜡烛宝可梦,0.3m,3.1kg,"{'male': '50%', 'female': '50%'}",柱形,白色,190,24.8%,不定形
0608_0,0608,灯火幽灵,False,False,0608-灯火幽灵.png,幽灵;火,油灯宝可梦,0.6m,13.0kg,"{'male': '50%', 'female': '50%'}",双手形,黑色,90,11.8%,不定形
0609_0,0609,水晶灯火灵,False,False,0609-水晶灯火灵.png,幽灵;火,引诱宝可梦,1.0m,34.3kg,"{'male': '50%', 'female': '50%'}",双手形,黑色,45,5.9%,不定形
0610_0,0610,牙牙,False,False,0610-牙牙.png,龙,牙宝可梦,0.6m,18.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,绿色,75,9.8%,怪兽;龙
0611_0,0611,斧牙龙,False,False,0611-斧牙龙.png,龙,颚斧宝可梦,1.0m,36.0kg,"{'male': '50%', 'female': '50%'}",双足兽形,绿色,60,7.8%,怪兽;龙
0612_0,0612,双斧战龙,False,False,0612-双斧战龙.png,龙,颚斧宝可梦,1.8m,105.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,黄色,45,5.9%,怪兽;龙
0613_0,0613,喷嚏熊,False,False,0613-喷嚏熊.png,冰,结冰宝可梦,0.5m,8.5kg,"{'male': '50%', 'female': '50%'}",双足兽形,白色,120,15.7%,陆上
0614_0,0614,冻原熊,False,False,0614-冻原熊.png,冰,冻结宝可梦,2.6m,260.0kg,"{'male': '50%', 'female': '50%'}",四足兽形,白色,60,7.8%,陆上
